Total Designs Scored, Generation #, Lineage 1 Score, Lineage 2 Score, Lineage 3 Score, Lineage 4 Score, Lineage 5 Score, Lineage 6 Score, Lineage 7 Score, Lineage 8 Score,
39088, 1955, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39104, 1956, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39128, 1957, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39144, 1958, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39168, 1959, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39184, 1960, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39208, 1961, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39224, 1962, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39248, 1963, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39264, 1964, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39288, 1965, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39304, 1966, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39328, 1967, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39344, 1968, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39368, 1969, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39384, 1970, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39408, 1971, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39424, 1972, 6000, 6000, 5600, 31400, 5800, 5800, 5800, 5600, 
39448, 1973, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39464, 1974, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39488, 1975, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39504, 1976, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39528, 1977, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39544, 1978, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39568, 1979, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39584, 1980, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39608, 1981, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39624, 1982, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39648, 1983, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39664, 1984, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39688, 1985, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39704, 1986, 6000, 6000, 5600, 5800, 5800, 10400, 5800, 5600, 
39728, 1987, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39744, 1988, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39768, 1989, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39784, 1990, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39808, 1991, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39824, 1992, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39848, 1993, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39864, 1994, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39888, 1995, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39904, 1996, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39928, 1997, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39944, 1998, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39968, 1999, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
39984, 2000, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40008, 2001, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40024, 2002, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40048, 2003, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40064, 2004, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40088, 2005, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40104, 2006, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40128, 2007, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40144, 2008, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40168, 2009, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40184, 2010, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40208, 2011, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40224, 2012, 6000, 6000, 9600, 5800, 5800, 5800, 5800, 5600, 
40248, 2013, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40264, 2014, 6000, 31400, 5600, 5800, 5800, 5800, 5800, 5600, 
40288, 2015, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40304, 2016, 6000, 6000, 5600, 5800, 5800, 5800, 7800, 5600, 
40328, 2017, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40344, 2018, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40368, 2019, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40384, 2020, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40408, 2021, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40424, 2022, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40448, 2023, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40464, 2024, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40488, 2025, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40504, 2026, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40528, 2027, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40544, 2028, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40568, 2029, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40584, 2030, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40608, 2031, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40624, 2032, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40648, 2033, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40664, 2034, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40688, 2035, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40704, 2036, 6000, 6000, 7600, 5800, 5800, 5800, 5800, 5600, 
40728, 2037, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40744, 2038, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40768, 2039, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40784, 2040, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40808, 2041, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40824, 2042, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40848, 2043, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40864, 2044, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40888, 2045, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40904, 2046, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40928, 2047, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40944, 2048, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40968, 2049, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
40984, 2050, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41008, 2051, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41024, 2052, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41048, 2053, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41064, 2054, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41088, 2055, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41104, 2056, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41128, 2057, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41144, 2058, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41168, 2059, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41184, 2060, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41208, 2061, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41224, 2062, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41248, 2063, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41264, 2064, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41288, 2065, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41304, 2066, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41328, 2067, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41344, 2068, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41368, 2069, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41384, 2070, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41408, 2071, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41424, 2072, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41448, 2073, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41464, 2074, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41488, 2075, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41504, 2076, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41528, 2077, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41544, 2078, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41568, 2079, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41584, 2080, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41608, 2081, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41624, 2082, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41648, 2083, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41664, 2084, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41688, 2085, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41704, 2086, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41728, 2087, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41744, 2088, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41768, 2089, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41784, 2090, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41808, 2091, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41824, 2092, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41848, 2093, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41864, 2094, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41888, 2095, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41904, 2096, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41928, 2097, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41944, 2098, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41968, 2099, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
41984, 2100, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42008, 2101, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42024, 2102, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42048, 2103, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42064, 2104, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42088, 2105, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42104, 2106, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42128, 2107, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42144, 2108, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42168, 2109, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42184, 2110, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 10400, 
42208, 2111, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42224, 2112, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42248, 2113, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42264, 2114, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42288, 2115, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42304, 2116, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42328, 2117, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42344, 2118, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42368, 2119, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42384, 2120, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42408, 2121, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42424, 2122, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42448, 2123, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42464, 2124, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42488, 2125, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42504, 2126, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42528, 2127, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42544, 2128, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42568, 2129, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42584, 2130, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42608, 2131, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42624, 2132, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42648, 2133, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42664, 2134, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42688, 2135, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42704, 2136, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42728, 2137, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42744, 2138, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42768, 2139, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42784, 2140, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42808, 2141, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42824, 2142, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42848, 2143, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42864, 2144, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42888, 2145, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42904, 2146, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42928, 2147, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42944, 2148, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42968, 2149, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
42984, 2150, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43008, 2151, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43024, 2152, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43048, 2153, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43064, 2154, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43088, 2155, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43104, 2156, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43128, 2157, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43144, 2158, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43168, 2159, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43184, 2160, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43208, 2161, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43224, 2162, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43248, 2163, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43264, 2164, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43288, 2165, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43304, 2166, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43328, 2167, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43344, 2168, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43368, 2169, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43384, 2170, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43408, 2171, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43424, 2172, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43448, 2173, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43464, 2174, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43488, 2175, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43504, 2176, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43528, 2177, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43544, 2178, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43568, 2179, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43584, 2180, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43608, 2181, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43624, 2182, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43648, 2183, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43664, 2184, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43688, 2185, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43704, 2186, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43728, 2187, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43744, 2188, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43768, 2189, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43784, 2190, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43808, 2191, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43824, 2192, 6000, 6000, 5600, 9800, 5800, 5800, 5800, 5600, 
43848, 2193, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43864, 2194, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43888, 2195, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43904, 2196, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43928, 2197, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43944, 2198, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43968, 2199, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
43984, 2200, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44008, 2201, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44024, 2202, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44048, 2203, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44064, 2204, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44088, 2205, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44104, 2206, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44128, 2207, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44144, 2208, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44168, 2209, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44184, 2210, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44208, 2211, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44224, 2212, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44248, 2213, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44264, 2214, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44288, 2215, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44304, 2216, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44328, 2217, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44344, 2218, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44368, 2219, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44384, 2220, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44408, 2221, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44424, 2222, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44448, 2223, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44464, 2224, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44488, 2225, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44504, 2226, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44528, 2227, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44544, 2228, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44568, 2229, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44584, 2230, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44608, 2231, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44624, 2232, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44648, 2233, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44664, 2234, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44688, 2235, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44704, 2236, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44728, 2237, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44744, 2238, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44768, 2239, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44784, 2240, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44808, 2241, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44824, 2242, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44848, 2243, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44864, 2244, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44888, 2245, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44904, 2246, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44928, 2247, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44944, 2248, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44968, 2249, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
44984, 2250, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45008, 2251, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45024, 2252, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45048, 2253, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45064, 2254, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45088, 2255, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45104, 2256, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45128, 2257, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45144, 2258, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45168, 2259, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45184, 2260, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45208, 2261, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45224, 2262, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45248, 2263, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45264, 2264, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45288, 2265, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45304, 2266, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45328, 2267, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45344, 2268, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45368, 2269, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45384, 2270, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45408, 2271, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45424, 2272, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45448, 2273, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45464, 2274, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45488, 2275, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45504, 2276, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45528, 2277, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45544, 2278, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45568, 2279, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45584, 2280, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45608, 2281, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45624, 2282, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45648, 2283, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45664, 2284, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45688, 2285, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45704, 2286, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45728, 2287, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45744, 2288, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45768, 2289, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45784, 2290, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45808, 2291, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
45824, 2292, 6000, 6000, 5600, 5800, 5800, 5800, 10200, 5600, 
45848, 2293, 6000, 6000, 5600, 5800, 5800, 5800, 5800, 5600, 
